taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Analysis Project Type	IMG Submission ID	GOLD Analysis Project ID	GOLD Sequencing Project ID	GOLD Study ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Depth In Meters	Genome Size  * assembled	Gene Count  * assembled	Predicted Viruses
3300024146	*Microbiome	Permanent Draft	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United States	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United Staets - ANME aggregate JGI 7061.QLV.BNCT.01.K7	DOE Joint Genome Institute  (JGI)	3300024146	Metagenome - Cell Enrichment	182627	Ga0255455	Gp0293594	Gs0133461	Environmental	Aquatic	Cold seeps	Marine	Sediment	860.000000	2182238	2676	
3300036197	*Microbiome	Permanent Draft	Enriched cells of cold seep sediment from various locations in Pacific Ocean	Enriched cells of cold seep sediment from Santa Monica Basin, California, United States - ANME aggregate JGI_Orphan.7059.BNCT.2.M7	DOE Joint Genome Institute  (JGI)	3300036197	Metagenome - Cell Enrichment	222646	Ga0402091	Gp0455245	Gs0144571	Environmental	Aquatic	Cold seeps	Marine	Sediment	863.000000	390429	416	
3300019454	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Sorted cell/s from Southern Trench hydrothermal vent microbial mat, Guaymas Basin, Mexico - 4F_dil_4869_18_07	DOE Joint Genome Institute  (JGI)	3300019454	Metagenome - Single Particle Sort	139263	Ga0193914	Gp0217581	Gs0129088	Environmental	Aquatic	Hydrothermal vents	Marine	Microbial mats	2001.000000	25357591	27739	
3300056580	*Microbiome	Permanent Draft	Water microbial communities from various aquatic ecosystems in USA and North Atlantic Ocean	Seawater viral communities from BATS site in Sargasso Sea, North Atlantic Ocean - BATS19-4-Full_V_080919_0431	DOE Joint Genome Institute  (JGI)	3300056580	Metagenome Analysis	282971	Ga0531457	Gp0616996	Gs0154417	Environmental	Aquatic	Oceanic	Marine	Unclassified	4534.000000	433332420	1162061	
3300019443	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Sorted cell/s from Southern Trench hydrothermal vent microbial mat, Guaymas Basin, Mexico - 6AK_4869_21_06	DOE Joint Genome Institute  (JGI)	3300019443	Metagenome - Single Particle Sort	139265	Ga0193939	Gp0217606	Gs0129088	Environmental	Aquatic	Hydrothermal vents	Marine	Microbial mats	2001.000000	6579562	7892	
3300024029	*Microbiome	Permanent Draft	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United States	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United Staets - ANME aggregate JGI 7047.SedFree.SYBR.01.H9	DOE Joint Genome Institute  (JGI)	3300024029	Metagenome - Cell Enrichment	182101	Ga0255382	Gp0293521	Gs0133461	Environmental	Aquatic	Cold seeps	Marine	Sediment	860.000000	10916653	12068	
3300036195	*Microbiome	Permanent Draft	Enriched cells of cold seep sediment from various locations in Pacific Ocean	Enriched cells of cold seep sediment from Santa Monica Basin, California, United States - ANME aggregate JGI_Orphan.7059.BNCT.2.L7	DOE Joint Genome Institute  (JGI)	3300036195	Metagenome - Cell Enrichment	222644	Ga0402089	Gp0455243	Gs0144571	Environmental	Aquatic	Cold seeps	Marine	Sediment	863.000000	2858051	3207	
3300015624	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Enriched cells from a deep sea mud volcano in Anaximander Mountains, Eastern Mediterranean Sea - B25.2.2014 1114 MDM2 B25 p2 16S.L9.double-peak	DOE Joint Genome Institute  (JGI)	3300015624	Metagenome - Single Particle Sort	124807	Ga0185722	Gp0211574	Gs0128957	Environmental	Aquatic	Mud volcano	Marine	Unclassified	2030.000000	256123	257	
3300039031	*Microbiome	Permanent Draft	Tubeworm-associated microbial communities from Endeavour hydrothermal vents, Juan de Fuca Ridge, Canada	Tubeworm-associated microbial communities from Endeavour hydrothermal vents, Juan de Fuca Ridge, Canada - low-flow bush EMw2	Dalhousie University	3300039031	Metagenome Analysis	228886	Ga0436820	Gp0479887	Gs0128728	Environmental	Aquatic	Hydrothermal vents	Marine	Tubeworm bush	2188.000000	710743238	1543105	
3300076422	*Microbiome	Permanent Draft	Seawater viral communities from bathypelagic zone of Atlantic and Pacific Oceans	Seawater viral communities from bathypelagic zone of Pacific Ocean - 15_P3	Japan Agency for Marine-Earth Science and Technology	3300076422	Metagenome Analysis	349468	Ga0565063	Gp0661924	Gs0159156	Environmental	Aquatic	Ocean trench	Marine	Unclassified	4000.000000	9537510	28539	
3300036341	*Microbiome	Permanent Draft	Enriched cells of cold seep sediment from various locations in Pacific Ocean	Enriched cells of cold seep sediment from Jaco Scar, coast of Costa Rica, Pacific Ocean - ANME aggregate JGI_Orphan.10073.BNCT.2.N3	DOE Joint Genome Institute  (JGI)	3300036341	Metagenome - Cell Enrichment	222735	Ga0402043	Gp0455197	Gs0144571	Environmental	Aquatic	Cold seeps	Marine	Sediment	1850.000000	3815363	4256	
3300019386	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Sorted cell/s from Southern Trench hydrothermal vent microbial mat, Guaymas Basin, Mexico - 6C_4862_10_11	DOE Joint Genome Institute  (JGI)	3300019386	Metagenome - Single Particle Sort	139253	Ga0193917	Gp0217584	Gs0129088	Environmental	Aquatic	Hydrothermal vents	Marine	Microbial mats	1999.000000	477227	564	
3300024216	*Microbiome	Permanent Draft	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United States	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United Staets - ANME aggregate JGI 7047.SedFree.SYBR.02.H3	DOE Joint Genome Institute  (JGI)	3300024216	Metagenome - Cell Enrichment	182659	Ga0255423	Gp0293562	Gs0133461	Environmental	Aquatic	Cold seeps	Marine	Sediment	860.000000	8640464	9670	
3300036344	*Microbiome	Permanent Draft	Enriched cells of cold seep sediment from various locations in Pacific Ocean	Enriched cells of cold seep sediment from Jaco Scar, coast of Costa Rica, Pacific Ocean - ANME aggregate JGI_Orphan.10073.BNCT.2.N8	DOE Joint Genome Institute  (JGI)	3300036344	Metagenome - Cell Enrichment	222738	Ga0402046	Gp0455200	Gs0144571	Environmental	Aquatic	Cold seeps	Marine	Sediment	1850.000000	3954878	4295	
3300038381	*Microbiome	Permanent Draft	Diffuse flow microbial communities from hydrothermal vent near Loihi Seamount, Hawaii, USA	Diffuse flow microbial communities from hydrothermal vent near Loihi Seamount, Hawaii, USA - 23	The Marine Biological Laboratory	3300038381	Metagenome Analysis	227790	Ga0434947	Gp0477238	Gs0144704	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	1000.000000 to 1200.000000	200442813	292195	
3300075992	*Microbiome	Permanent Draft	Hydrothermal vents viral and microbial communities from various locations in Pacific Ocean	Hydrothermal vent plume microbial communities from Gulf of California, Mexico - CTD-FK190211-025-250m-0.1	DOE Joint Genome Institute  (JGI)	3300075992	Metagenome Analysis	349002	Ga0496669	Gp0569673	Gs0154120	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	250.000000	95976591	155419	
3300039233	*Microbiome	Permanent Draft	Diffuse flow microbial communities from hydrothermal vent near Loihi Seamount, Hawaii, USA	Diffuse flow microbial communities from hydrothermal vent near Loihi Seamount, Hawaii, USA - 29	The Marine Biological Laboratory	3300039233	Metagenome Analysis	227789	Ga0434946	Gp0477237	Gs0144704	Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow	1000.000000 to 1200.000000	136720305	202806	
3300019451	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Sorted cell/s from Southern Trench hydrothermal vent microbial mat, Guaymas Basin, Mexico - 6L_4868_03_06	DOE Joint Genome Institute  (JGI)	3300019451	Metagenome - Single Particle Sort	139262	Ga0193923	Gp0217590	Gs0129088	Environmental	Aquatic	Hydrothermal vents	Marine	Microbial mats	2002.000000	16396887	16913	
3300041928	*Microbiome	Permanent Draft	Tubeworm-associated microbial communities from Endeavour hydrothermal vents, Juan de Fuca Ridge, Canada	Deep seawater microbial communities from Juan de Fuca Ridge, Canada - bkMV	Dalhousie University	3300041928	Metagenome Analysis	240801	Ga0454713	Gp0507211	Gs0128728	Environmental	Aquatic	Oceanic	Marine	Unclassified	2433.000000	279905223	575142	
3300024114	*Microbiome	Permanent Draft	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United States	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United Staets - ANME aggregate JGI 7047.SedFree.SYBR.01.C12	DOE Joint Genome Institute  (JGI)	3300024114	Metagenome - Cell Enrichment	182100	Ga0255383	Gp0293522	Gs0133461	Environmental	Aquatic	Cold seeps	Marine	Sediment	860.000000	6683118	7408	
3300075513	*Microbiome	Permanent Draft	Hydrothermal vents viral and microbial communities from various locations in Pacific Ocean	Hydrothermal vent plume microbial communities from North Pacific Ocean - CTD-AT42-06-003-550m-0.65	DOE Joint Genome Institute  (JGI)	3300075513	Metagenome Analysis	348554	Ga0496642	Gp0569646	Gs0154120	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	550.000000	318002703	504102	
3300081280	*Microbiome	Permanent Draft	Hypersaline water and sediment microbial and viral communities from Orca Basin, Gulf of Mexico, USA	Halocline seawater microbial communities from Orca Basin, Gulf of Mexico, USA - 20230625_CTD2_BTL7_DNA	DOE Joint Genome Institute  (JGI)	3300081280	Metagenome Analysis	356513	Ga0669203	Gp0820823	Gs0167160	Environmental	Aquatic	Deepwater/Brine lake	Marine	Unclassified	2229.670000	191823541	293388	
3300040677	*Microbiome	Permanent Draft	Tubeworm-associated microbial communities from Endeavour hydrothermal vents, Juan de Fuca Ridge, Canada	Deep seawater microbial communities from Juan de Fuca Ridge, Canada - bkEC	Dalhousie University	3300040677	Metagenome Analysis	234022	Ga0438894	Gp0489860	Gs0128728	Environmental	Aquatic	Oceanic	Marine	Unclassified	2187.000000	239548965	559390	
3300060480	*Microbiome	Permanent Draft	Marine and freshwater sediment microbial communities from various locations	Caspian Core Combined Assembly	DOE Joint Genome Institute  (JGI)	3300060480	Combined Assembly	297766	Ga0589154	Gp0563029	Gs0153943	Mixed, Environmental	Aquatic	Sediment	Marine	Unclassified	600.000000	3667829224	5790881	
3300015657	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Enriched cells from a deep sea mud volcano in Anaximander Mountains, Eastern Mediterranean Sea - B25.1.2014 1113 MDM2 B25 p1 16S.L7.double-seq	DOE Joint Genome Institute  (JGI)	3300015657	Metagenome - Single Particle Sort	124829	Ga0185719	Gp0211571	Gs0128957	Environmental	Aquatic	Mud volcano	Marine	Unclassified	2030.000000	809443	884	
3300045273	*Microbiome	Finished	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, northeast Pacific Ocean	Diffuse hydrothermal flow volcanic vent microbial communities from Axial Seamount, Northeast Pacific Ocean - Sample_AnemonePlume_1500m_2015_DNA SE_2020	Marine Biological Laboratory	3300045273	Metagenome Analysis	251982	Ga0493834	Gp0562395	Gs0111355	Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow	1541.000000	356635025	733188	
3300023980	*Microbiome	Permanent Draft	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United States	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United Staets - ANME aggregate JGI 7047.SedFree.SYBR.01.H8	DOE Joint Genome Institute  (JGI)	3300023980	Metagenome - Cell Enrichment	182130	Ga0255409	Gp0293548	Gs0133461	Environmental	Aquatic	Cold seeps	Marine	Sediment	860.000000	1478242	1887	
3300019446	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Sorted cell/s from Southern Trench hydrothermal vent microbial mat, Guaymas Basin, Mexico - 6E_4862_10_21	DOE Joint Genome Institute  (JGI)	3300019446	Metagenome - Single Particle Sort	139280	Ga0193919	Gp0217586	Gs0129088	Environmental	Aquatic	Hydrothermal vents	Marine	Microbial mats	1999.000000	8143910	9085	
3300045641	*Microbiome	Permanent Draft	Hydrothermal vent microbial communities from Gorda Ridge, NE Pacific	Vent plume microbial community from hydrothermal vent near Gorda Ridge, NE Pacific - NA108036b	The Marine Biological Laboratory	3300045641	Metagenome Analysis	250934	Ga0486156	Gp0545746	Gs0151932	Environmental	Aquatic	Hydrothermal vents	Marine	Unclassified	2725.092981	60866838	96810	
3300036222	*Microbiome	Permanent Draft	Enriched cells of cold seep sediment from various locations in Pacific Ocean	Enriched cells of cold seep sediment from Mound 12 at the coast of Costa Rica, Pacific Ocean - ANME aggregate JGI_Orphan.9063.BNCT.2.H7	DOE Joint Genome Institute  (JGI)	3300036222	Metagenome - Cell Enrichment	222663	Ga0402058	Gp0455212	Gs0144571	Environmental	Aquatic	Cold seeps	Marine	Sediment	960.000000	9343752	9506	
3300015619	*Microbiome	Permanent Draft	Studying microbial cell-cell associations in a wide range of aquatic ecosystems	Enriched cells from a deep sea mud volcano in Anaximander Mountains, Eastern Mediterranean Sea - B17.1.2014-1113 MDM2 B17 p1 16S.C20.double-seq	DOE Joint Genome Institute  (JGI)	3300015619	Metagenome - Single Particle Sort	124802	Ga0185710	Gp0211564	Gs0128957	Environmental	Aquatic	Mud volcano	Marine	Unclassified	1637.000000	83480	94	
3300024154	*Microbiome	Permanent Draft	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United States	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United Staets - ANME aggregate JGI 7047.SedFree.SYBR.01.E13	DOE Joint Genome Institute  (JGI)	3300024154	Metagenome - Cell Enrichment	182642	Ga0255414	Gp0293553	Gs0133461	Environmental	Aquatic	Cold seeps	Marine	Sediment	860.000000	2910678	3552	
3300024213	*Microbiome	Permanent Draft	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United States	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United Staets - ANME aggregate JGI 7047.SedFree.SYBR.02.J13	DOE Joint Genome Institute  (JGI)	3300024213	Metagenome - Cell Enrichment	182654	Ga0255428	Gp0293567	Gs0133461	Environmental	Aquatic	Cold seeps	Marine	Sediment	860.000000	7480918	7934	
3300019383	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Sorted cell/s from Southern Trench hydrothermal vent sediment, Guaymas Basin, Mexico - 6V_4868_13_28	DOE Joint Genome Institute  (JGI)	3300019383	Metagenome - Single Particle Sort	139271	Ga0193930	Gp0217597	Gs0129088	Environmental	Aquatic	Hydrothermal vents	Marine	Sediment	2002.000000	183566	301	
3300036313	*Microbiome	Permanent Draft	Enriched cells of cold seep sediment from various locations in Pacific Ocean	Enriched cells of cold seep sediment from Jaco Scar, coast of Costa Rica, Pacific Ocean - ANME aggregate JGI_Orphan.10073.BNCT.2.D6	DOE Joint Genome Institute  (JGI)	3300036313	Metagenome - Cell Enrichment	222711	Ga0402019	Gp0455173	Gs0144571	Environmental	Aquatic	Cold seeps	Marine	Sediment	1850.000000	6739146	7058	
3300040675	*Microbiome	Permanent Draft	Tubeworm-associated microbial communities from Endeavour hydrothermal vents, Juan de Fuca Ridge, Canada	Tubeworm-associated microbial communities from Endeavour hydrothermal vents, Juan de Fuca Ridge, Canada - diffuse fluids EMf1	Dalhousie University	3300040675	Metagenome Analysis	234020	Ga0438892	Gp0489858	Gs0128728	Environmental	Aquatic	Hydrothermal vents	Marine	Diffuse flow	2181.000000	494230688	1033435	
3300024167	*Microbiome	Permanent Draft	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United States	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United Staets - ANME aggregate JGI 7047.SedFree.SYBR.02.G4	DOE Joint Genome Institute  (JGI)	3300024167	Metagenome - Cell Enrichment	182640	Ga0255425	Gp0293564	Gs0133461	Environmental	Aquatic	Cold seeps	Marine	Sediment	860.000000	7177331	7803	
3300024028	*Microbiome	Permanent Draft	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United States	Sediment cell enrichment communities from methane seep in Santa Monica Basin, California, United Staets - ANME aggregate JGI 7047.SedFree.SYBR.01.G8	DOE Joint Genome Institute  (JGI)	3300024028	Metagenome - Cell Enrichment	182107	Ga0255380	Gp0293519	Gs0133461	Environmental	Aquatic	Cold seeps	Marine	Sediment	860.000000	9157120	9885	
